440,Shoujo Kakumei Utena,After meeting a traveling prince who consoled her after the deaths of her parents Utena Tenjou vowed to become a prince herself. The prince left Utena only with a ring bearing a strange rose crest and a promise that she would meet him again some day. A few years later Utena attends Ootori Academy where she is drawn into a dangerous game. Duelists with rings matching Utena's own compete for a unique prize: the Rose Bride Anthy Himemiya and her mysterious powers. When Utena wins Anthy in a duel she realizes that if she is to free Anthy and discover the secrets behind Ootori Academy she has only one option: to revolutionize the world. Shoujo Kakumei Utena blends surrealist imagery and ideas with complex allegories and metaphors to create a unique coming-of-age story with themes including idealism illusions adulthood and identity.,Comedy;Drama;Fantasy;Mystery;Psychological;Shoujo,1997-04-02,39,130172,866,347,8.18,https://cdn.myanimelist.net/images/anime/1078/95285.jpg,https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena
21557,Omoide no Marnie,Suffering from frequent asthma attacks young Anna Sasaki is quiet unsociable and isolated from her peers causing her foster parent endless worry. Upon recommendation by the doctor Anna is sent to the countryside in hope that the cleaner air and more relaxing lifestyle will improve her health and help clear her mind. Engaging in her passion for sketching Anna spends her summer days living with her aunt and uncle in a small town near the sea. One day while wandering outside Anna discovers an abandoned mansion known as the Marsh House. However she soon finds that the residence isn't as vacant as it appears to be running into a mysterious girl named Marnie. Marnie's bubbly demeanor slowly begins to draw Anna out of her shell as she returns night after night to meet with her new friend. But it seems there is more to the strange girl than meets the eye—as her time in the town nears its end Anna begins to discover the truth behind the walls of the Marsh House. Omoide no Marnie tells the touching story of a young girl's journey through self-discovery and friendship and the summer that she will remember for the rest of her life.,Mystery;Psychological;Drama,2014-07-19,1,131690,859,344,8.18,https://cdn.myanimelist.net/images/anime/7/64293.jpg,https://myanimelist.net/anime/21557/Omoide_no_Marnie
16067,Nagi no Asu kara,Long ago all humans lived beneath the sea. However some people preferred the surface and abandoned living underwater permanently. As a consequence they were stripped of their god-given protection called Ena which allowed them to breathe underwater. Over time the rift between the denizens of the sea and of the surface widened although contact between the two peoples still existed. Nagi no Asu kara follows the story of Hikari Sakishima and Manaka Mukaido along with their childhood friends Chisaki Hiradaira and Kaname Isaki who are forced to leave the sea and attend a school on the surface. There the group also meets Tsumugu Kihara a fellow student and fisherman who loves the sea. Hikari and his friends' lives are bound to change as they have to deal with the deep-seated hatred and discrimination between the people of sea and of the surface the storms in their personal lives as well as an impending tempest which may spell doom for all who dwell on the surface.,Drama;Fantasy;Romance,2013-10-03,26,383686,228,342,8.18,https://cdn.myanimelist.net/images/anime/7/53549.jpg,https://myanimelist.net/anime/16067/Nagi_no_Asu_kara
35062,Mahoutsukai no Yome,Chise Hatori a 15-year-old Japanese girl was sold for five million pounds at an auction to a tall masked gentleman. Abandoned at a young age and ridiculed by her peers for her unconventional behavior she was ready to give herself to any buyer if it meant having a place to go home to. In chains and on her way to an unknown fate she hears whispers from robed men along her path gossiping and complaining that such a buyer got his hands on a rare Sleigh Beggy. Ignoring the murmurs the mysterious man leads the girl to a study where he reveals himself to be Elias Ainsworth—a magus. After a brief confrontation and a bit of teleportation magic the two open their eyes to Elias' picturesque cottage in rural England. Greeted by fairies and surrounded by weird and wonderful beings upon her arrival these events mark the beginning of Chise's story as the apprentice and supposed bride of the ancient magus.,Slice of Life;Magic;Fantasy;Shounen,2017-10-08,24,476459,148,341,8.18,https://cdn.myanimelist.net/images/anime/3/88476.jpg,https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome
30831,Kono Subarashii Sekai ni Shukufuku wo!,After dying a laughable and pathetic death on his way back from buying a game high school student and recluse Kazuma Satou finds himself sitting before a beautiful but obnoxious goddess named Aqua. She provides the NEET with two options: continue on to heaven or reincarnate in every gamer's dream—a real fantasy world! Choosing to start a new life Kazuma is quickly tasked with defeating a Demon King who is terrorizing villages. But before he goes he can choose one item of any kind to aid him in his quest and the future hero selects Aqua. But Kazuma has made a grave mistake—Aqua is completely useless! Unfortunately their troubles don't end here it turns out that living in such a world is far different from how it plays out in a game. Instead of going on a thrilling adventure the duo must first work to pay for their living expenses. Indeed their misfortunes have only just begun!,Adventure;Comedy;Fantasy;Magic;Parody;Supernatural,2016-01-14,10,866116,46,339,8.18,https://cdn.myanimelist.net/images/anime/8/77831.jpg,https://myanimelist.net/anime/30831/Kono_Subarashii_Sekai_ni_Shukufuku_wo
47,Akira,Japan 1988. An explosion caused by a young boy with psychic powers tears through the city of Tokyo and ignites the fuse that leads to World War III. In order to prevent any further destruction he is captured and taken into custody never to be heard from again. Now in the year 2019 a restored version of the city known as Neo-Tokyo—an area rife with gang violence and terrorism against the current government—stands in its place. Here Shoutarou Kaneda leads the Capsules a group of misfits known for riding large custom motorcycles and being in constant conflict with their rivals the Clowns. During one of these battles Shoutarou's best friend Tetsuo Shima is caught up in an accident with an esper who finds himself in the streets of Tokyo after escaping confinement from a government institution. Through this encounter Tetsuo begins to develop his own mysterious abilities as the government seeks to quarantine this latest psychic in a desperate attempt to prevent him from unleashing the destructive power that could once again bring the city to its knees.,Action;Military;Sci-Fi;Adventure;Horror;Supernatural;Seinen,1988-07-16,1,413262,195,331,8.18,https://cdn.myanimelist.net/images/anime/2/82596.jpg,https://myanimelist.net/anime/47/Akira
1827,Seirei no Moribito,On the precipice of a cataclysmic drought the Star Readers of the Shin Yogo Empire must devise a plan to avoid widespread famine. It is written in ancient myths that the first emperor along with eight warriors slew a water demon to avoid a great drought and save the land that was to become Shin Yogo. If a water demon was to appear once more its death could bring salvation. However the water demon manifests itself within the body of the emperor's son Prince Chagum—by the emperor's order Chagum is to be sacrificed to save the empire. Meanwhile a mysterious spear-wielding mercenary named Balsa arrives in Shin Yogo on business. After saving Chagum from a thinly veiled assassination attempt she is tasked by Chagum's mother to protect him from the emperor and his hunters. Bound by a sacred vow she once made Balsa accepts. Seirei no Moribito follows Balsa as she embarks on her journey to protect Chagum exploring the beauty of life nature family and the bonds that form between strangers.,Action;Adventure;Historical;Fantasy,2007-04-07,26,155569,714,330,8.19,https://cdn.myanimelist.net/images/anime/4/50337.jpg,https://myanimelist.net/anime/1827/Seirei_no_Moribito
2581,Mobile Suit Gundam 00,In the distant future mankind's dependence on fossil fuels will lead to their complete depletion an energy crisis unlike anything the world witnessed. Out of retaliation and fear humanity began focusing at an alternative source of energy: solar power. Different nations have united together to form three major factions—the Union of Solar Energy and Free Nations the Advanced European Union and the Human Reform League. Each of these sectors has access to a solar power generator which gives them limitless energy. As a result countries that were once dependent on the sale of fossil fuels are now plunged in poverty leading to years of warfare and internal strife over the control of solar energy. Amid this chaos an unknown paramilitary organization appeared identifying themselves as Celestial Being aspire to end all warfare through armed intervention by using mysterious and technologically advanced Mobile Suits known as Gundams. Mobile Suit Gundam 00 follows the story of Celestial Being's Gundam Meisters Setsuna F. Seiei Lockon Stratos Allelujah Haptism and Tieria Erde. These four dive into the devastating battle between the three superpowers to accomplish their goal of changing the world.,Action;Military;Sci-Fi;Space;Drama;Mecha,2007-10-06,25,164162,672,327,8.19,https://cdn.myanimelist.net/images/anime/3/13200.jpg,https://myanimelist.net/anime/2581/Mobile_Suit_Gundam_00
3702,Detroit Metal City,Dominating the world of indie music Detroit Metal City (DMC) is a popular death metal band known for its captivatingly dark and crude style. Its extravagant lead singer Johannes Krauser II is especially infamous as a demonic being who has risen from the fiery pits of hell itself in order to bring the world to its knees and lord over all mortals—or at least that's what he's publicized to be. Unbeknownst to his many worshippers Krauser II is just the alter ego of an average college graduate named Souichi Negishi. Although he is soft-spoken peace-loving and would rather listen to Swedish pop all day he must participate in DMC's garish concerts in order to make ends meet. Detroit Metal City chronicles Negishi's hilarious misadventures as he attempts to juggle his hectic band life a seemingly budding romance and dealing with his incredibly obsessive and dedicated fans.,Music;Comedy;Seinen,2008-08-08,12,156852,704,325,8.19,https://cdn.myanimelist.net/images/anime/3/9853.jpg,https://myanimelist.net/anime/3702/Detroit_Metal_City
24833,Ansatsu Kyoushitsu,When a mysterious creature chops the moon down to a permanent crescent the students of class 3-E of Kunugigaoka Middle School find themselves confronted with an enormous task: assassinate the creature responsible for the disaster before Earth suffers a similar fate. However the monster dubbed Koro-sensei (the indestructible teacher) is able to fly at speeds of up to Mach 20 which he demonstrates freely leaving any attempt to subdue him in his extraterrestrial dust. Furthermore the misfits of 3-E soon find that the strange tentacled beast is more than just indomitable—he is the best teacher they have ever had! Adapted from the humorous hit manga by Yuusei Matsui Ansatsu Kyoushitsu tells the story of these junior high pupils as they polish their assassination skills and grow in order to stand strong against the oppressive school system their own life problems and one day Koro-sensei.,Action;Comedy;School;Shounen,2015-01-10,22,827723,54,324,8.19,https://cdn.myanimelist.net/images/anime/5/75639.jpg,https://myanimelist.net/anime/24833/Ansatsu_Kyoushitsu
11597,Nisemonogatari,Surviving a vampire attack meeting several girls plagued by supernatural entities and just trying to get through life are some of the things high school student Koyomi Araragi has had to deal with lately. On top of all this he wakes up one morning to find himself kidnapped and tied up by his girlfriend Hitagi Senjougahara. Having run afoul of Deishuu Kaiki a swindler who conned Senjougahara's family she has taken it upon herself to imprison Araragi to keep him safe from the con man. But when Araragi gets a frantic message from his sister Karen he learns that the fraud has set his sights on her. Along with Karen's troubles his other sister Tsukihi is having issues of her own. And when two mysterious women who seem to know more than they should about Araragi and his special group of friends step into their lives not even he could anticipate their true goals nor the catastrophic truths soon to be revealed.,Mystery;Comedy;Supernatural;Ecchi,2012-01-08,11,455598,166,319,8.2,https://cdn.myanimelist.net/images/anime/1044/103654.jpg,https://myanimelist.net/anime/11597/Nisemonogatari
4722,Skip Beat!,Bright diligent and yet naïve 16-year-old Kyouko Mogami works hard to support the career and dreams of her childhood friend crush and rising pop icon Shoutarou Fuwa. Toiling endlessly at burger joints and tea ceremonies the innocent Kyouko remains unaware that day in day out all her tireless efforts have been taken for granted until one day she finds out that her beloved Shou sees her as nothing but a free servant. Shocked heartbroken and enraged she vows to take revenge on the rookie star by entering the ruthless world of entertainment herself. As she steps into this new life Kyouko will face new challenges as well as people who will push her out of her comfort zone. Based on the best-selling shoujo manga by Yoshiki Nakamura Skip Beat showcases the growth of a young woman who slowly unlearns how to work herself to the bone for the satisfaction of others and takes her future into her own hands instead.,Comedy;Drama;Romance;Shoujo,2008-10-06,25,189533,569,321,8.2,https://cdn.myanimelist.net/images/anime/11/84022.jpg,https://myanimelist.net/anime/4722/Skip_Beat
1735,Naruto: Shippuuden,It has been two and a half years since Naruto Uzumaki left Konohagakure the Hidden Leaf Village for intense training following events which fueled his desire to be stronger. Now Akatsuki the mysterious organization of elite rogue ninja is closing in on their grand plan which may threaten the safety of the entire shinobi world. Although Naruto is older and sinister events loom on the horizon he has changed little in personality—still rambunctious and childish—though he is now far more confident and possesses an even greater determination to protect his friends and home. Come whatever may Naruto will carry on with the fight for what is important to him even at the expense of his own body in the continuation of the saga about the boy who wishes to become Hokage.,Action;Adventure;Comedy;Super Power;Martial Arts;Shounen,2007-02-15,500,1059649,19,318,8.2,https://cdn.myanimelist.net/images/anime/5/17407.jpg,https://myanimelist.net/anime/1735/Naruto__Shippuuden
28223,Death Parade,After death there is no heaven or hell only a bar that stands between reincarnation and oblivion. There the attendant will one after another challenge pairs of the recently deceased to a random game in which their fate of either ascending into reincarnation or falling into the void will be wagered. Whether it's bowling darts air hockey or anything in between each person's true nature will be revealed in a ghastly parade of death and memories dancing to the whims of the bar's master. Welcome to Quindecim where Decim arbiter of the afterlife awaits! Death Parade expands upon the original one-shot intended to train young animators. It follows yet more people receiving judgment—until a strange black-haired guest causes Decim to begin questioning his own rulings.,Game;Mystery;Psychological;Drama;Thriller,2015-01-10,12,864345,47,308,8.22,https://cdn.myanimelist.net/images/anime/5/71553.jpg,https://myanimelist.net/anime/28223/Death_Parade
37171,Asobi Asobase,During recess Olivia a foreign transfer student who doesn't know English plays a game of look-the-other-way with Hanako Honda a loud-mouthed airhead. Their rowdy behavior spurs the ire of Kasumi Nomura a deadpan loner constantly teased by her older sister for her tendency to lose games. Not willing to compete Kasumi declines Olivia's offer to join the fun but eventually gets involved anyway and dispenses her own brand of mischief. Soon a strange friendship blossoms between the peculiar trio and they decide to form the Pastime Club where they are free to resume their daily hijinks. Whether it be failing to learn English trying desperately to become popular or getting caught by teachers at the wrong time school life will never be boring when the girls of Asobi Asobase are up to their hilarious antics.,Comedy;School,2018-07-08,12,172610,639,307,8.22,https://cdn.myanimelist.net/images/anime/1139/95077.jpg,https://myanimelist.net/anime/37171/Asobi_Asobase
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,Years after an ancient evil was salvaged from the depths of the sea Joutarou Kuujou sits peacefully within a Japanese jail cell. He's committed no crime yet demands he not be released believing he's been possessed by an evil spirit capable of harming those around him. Concerned for her son Holly Kuujou asks her father Joseph Joestar to convince Joutarou to leave the prison. Joseph informs his grandson that the evil spirit is in fact something called a Stand the physical manifestation of one's fighting spirit which can adopt a variety of deadly forms. After a fiery brawl with Joseph's friend Mohammed Avdol Joutarou is forced out of his cell and begins learning how to control the power of his Stand. However when a Stand awakens within Holly and threatens to consume her in 50 days Joutarou his grandfather and their allies must seek out and destroy the immortal vampire responsible for her condition. They must travel halfway across the world to Cairo Egypt and along the way do battle with ferocious Stand users set on thwarting them. If Joutarou and his allies fail in their mission humanity is destined for a grim fate.,Action;Adventure;Supernatural;Drama;Shounen,2014-04-05,24,403914,214,304,8.23,https://cdn.myanimelist.net/images/anime/11/55267.jpg,https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders
39533,Given,Tightly clutching his Gibson guitar Mafuyu Satou steps out of his dark apartment to begin another day of his high school life. While taking a nap in a quiet spot on the gymnasium staircase he has a chance encounter with fellow student Ritsuka Uenoyama who berates him for letting his guitar's strings rust and break. Noticing Uenoyama's knowledge of the instrument Satou pleads for him to fix it and to teach him how to play. Uenoyama eventually agrees and invites him to sit in on a jam session with his two band mates: bassist Haruki Nakayama and drummer Akihiko Kaji. Satou's voice is strikingly beautiful filling Uenoyama with the determination to make Satou the lead singer of the band. Though reticent at first Satou takes the offer after an emotional meeting with an old friend. With the support of his new friends Satou must not only learn how to play guitar but also come to terms with the mysterious circumstances that led him to be its owner.,Drama;Music;Romance;Shounen Ai;Slice of Life,2019-07-12,11,81107,1373,302,8.23,https://cdn.myanimelist.net/images/anime/1666/102238.jpg,https://myanimelist.net/anime/39533/Given
37520,Dororo,The greedy samurai lord Daigo Kagemitsu’s land is dying and he would do anything for power even renounce Buddha and make a pact with demons. His prayers are answered by 12 demons who grant him the power he desires by aiding his prefecture's growth but at a price. When Kagemitsu's first son is born the boy has no limbs no nose no eyes no ears nor even skin—yet still he lives. This child is disposed of in a river and forgotten. But as luck would have it he is saved by a medicine man who provides him with prosthetics and weapons allowing for him to survive and fend for himself. The boy lives and grows and although he cannot see hear or feel anything he must defeat the demons that took him as sacrifice. With the death of each one he regains a part of himself that is rightfully his. For many years he wanders alone until one day an orphan boy Dororo befriends him. The unlikely pair of castaways now fight for their survival and humanity in an unforgiving demon-infested world.,Action;Adventure;Historical;Demons;Supernatural;Samurai;Shounen,2019-01-07,24,387540,229,301,8.23,https://cdn.myanimelist.net/images/anime/1879/100467.jpg,https://myanimelist.net/anime/37520/Dororo
36946,Dragon Ball Super Movie: Broly,Forty-one years ago on Planet Vegeta home of the infamous Saiyan warrior race King Vegeta noticed a baby named Broly whose latent power exceeded that of his own son. Believing that Broly's power would one day surpass that of his child Vegeta the king sends Broly to the desolate planet Vampa. Broly's father Paragus follows after him intent on rescuing his son. However his ship gets damaged causing the two to spend years trapped on the barren world unaware of the salvation that would one day come from an unlikely ally. Years later on Earth Gokuu Son and Prince Vegeta—believed to be the last survivors of the Saiyan race—are busy training on a remote island. But their sparring is interrupted when the appearance of their old enemy Frieza drives them to search for the last of the wish-granting Dragon Balls on a frozen continent. Once there Frieza shows off his new allies: Paragus and the now extremely powerful Broly. A legendary battle that shakes the foundation of the world ensues as Gokuu and Vegeta face off against Broly a warrior without equal whose rage is just waiting to be unleashed.,Action;Adventure;Comedy;Super Power;Martial Arts;Fantasy;Shounen,2018-12-14,1,108159,1042,296,8.24,https://cdn.myanimelist.net/images/anime/1575/93498.jpg,https://myanimelist.net/anime/36946/Dragon_Ball_Super_Movie__Broly
1519,Black Lagoon: The Second Barrage,Rokurou Rock Okajima has joined the Lagoon Company a pirate mercenary group which operates out of Roanapur Thailand. Despite his initial protests this filthy slum of depraved souls and merciless criminals now serves as the former salaryman's home. Stranded with nothing left of his past life but the clothes on his back and his inner morality Rock is forced to perform jobs alongside the other members of the Lagoon crew. Berated for his lack of spine as he wades through the underbelly of society he must decide whether to continue on amidst the gunfire and ruthlessness or risk everything he has in an attempt to be free. Whether he chooses the comfort of a familiar land or the freedom of being an outlaw his decision will have lasting consequences on the crew who gave him a home.,Action;Seinen,2006-10-03,12,312179,311,294,8.24,https://cdn.myanimelist.net/images/anime/3/83748.jpg,https://myanimelist.net/anime/1519/Black_Lagoon__The_Second_Barrage
121,Fullmetal Alchemist,Edward Elric a young brilliant alchemist has lost much in his twelve-year life: when he and his brother Alphonse try to resurrect their dead mother through the forbidden act of human transmutation Edward loses his brother as well as two of his limbs. With his supreme alchemy skills Edward binds Alphonse's soul to a large suit of armor. A year later Edward now promoted to the fullmetal alchemist of the state embarks on a journey with his younger brother to obtain the Philosopher's Stone. The fabled mythical object is rumored to be capable of amplifying an alchemist's abilities by leaps and bounds thus allowing them to override the fundamental law of alchemy: to gain something an alchemist must sacrifice something of equal value. Edward hopes to draw into the military's resources to find the fabled stone and restore his and Alphonse's bodies to normal. However the Elric brothers soon discover that there is more to the legendary stone than meets the eye as they are led to the epicenter of a far darker battle than they could have ever imagined.,Action;Adventure;Comedy;Drama;Fantasy;Magic;Military;Shounen,2003-10-04,51,947466,37,287,8.25,https://cdn.myanimelist.net/images/anime/10/75815.jpg,https://myanimelist.net/anime/121/Fullmetal_Alchemist
6547,Angel Beats!,Otonashi awakens only to learn he is dead. A rifle-toting girl named Yuri explains that they are in the afterlife and Otonashi realizes the only thing he can remember about himself is his name. Yuri tells him that she leads the Shinda Sekai Sensen (Afterlife Battlefront) and wages war against a girl named Tenshi. Unable to believe Yuri's claims that Tenshi is evil Otonashi attempts to speak with her but the encounter doesn't go as he intended. Otonashi decides to join the SSS and battle Tenshi but he finds himself oddly drawn to her. While trying to regain his memories and understand Tenshi he gradually unravels the mysteries of the afterlife.,Action;Comedy;Drama;School;Supernatural,2010-04-03,13,1247282,10,284,8.25,https://cdn.myanimelist.net/images/anime/10/22061.jpg,https://myanimelist.net/anime/6547/Angel_Beats
1604,Katekyo Hitman Reborn!,There is no putting it lightly—Tsunayoshi Sawada is just no good. He is clumsy talentless and desperately in love with the school idol Kyouko Sasagawa a girl so completely out of his league. Dubbed Loser Tsuna by his classmates he seems to be the very personification of failure in the guise of a middle-schooler. Tsuna's boring life takes an extraordinary twist when he encounters the mysterious Reborn who happens to be a hitman... and shockingly a baby! Sent from the strongest Mafia family in Italy Reborn is assigned the daunting mission of preparing the dull middle schooler to succeed the ninth boss of the notorious Vongola family who is on the brink of retirement. The dull boy has a grueling road ahead but with the help of his new criminal affiliates and his peculiar home tutor perhaps even Loser Tsuna can achieve greatness.,Action;Comedy;Shounen;Super Power,2006-10-07,203,393019,221,278,8.26,https://cdn.myanimelist.net/images/anime/13/80000.jpg,https://myanimelist.net/anime/1604/Katekyo_Hitman_Reborn
39198,Kanata no Astra,In the year 2063 space travel is feasible and commercially available. As the cheerful Aries Spring arrives at the spaceport to attend a camp on the distant planet McPa her purse is suddenly snatched by a reckless thief. Luckily the athletic Kanata Hoshijima is able to retrieve it for her and Aries soon discovers that he is among the group of teenagers who will be travelling with her on the excursion as team B-5. Upon arriving at their campsite the group's trip takes a turn for the worse when a strange sphere of black light sucks them into the vast reaches of outer space. Stranded with seemingly no hope they find an abandoned ship nearby that provides them with the means to return home. However they soon discover that they are not as close to their campsite as they initially thought but are in fact thousands of light-years away from home. With this realization the nine members must cautiously manage their resources maintain their strength and unite as one to conquer the darkness of space together. While the reason behind their trip's sudden obstruction remains unknown they nevertheless embark on the treacherous voyage back home aboard their new ship the Astra.,Sci-Fi;Adventure;Space;Shounen,2019-07-03,12,108768,1050,277,8.26,https://cdn.myanimelist.net/images/anime/1557/100976.jpg,https://myanimelist.net/anime/39198/Kanata_no_Astra
34822,Tsuki ga Kirei,With a new school year comes a new crowd of classmates and for their final year of junior high aspiring writer Kotarou Azumi and track team member Akane Mizuno end up in the same class. Though initially complete strangers a few chance encounters stir an innocent desire within their hearts. A yearning gaze a fluttering heart—the hallmarks of young love slip into their lives as fate brings their paths to a cross. However though love is patient and love is kind Kotarou and Akane discover it is not always straightforward. Despite the comfort they find in each other's company heartache and anxiety come hand in hand with pursuing the feelings in their hearts. With the uncertainty of how the other truly feels as well as the competing affections of those around them the road ahead is unclear. Even so under the shining light of a beautiful full moon Kotarou gathers his courage to ask Akane a single question one that forever changes their quiet relationship.,Romance;School,2017-04-07,12,251895,395,269,8.27,https://cdn.myanimelist.net/images/anime/2/85592.jpg,https://myanimelist.net/anime/34822/Tsuki_ga_Kirei
13759,Sakura-sou no Pet na Kanojo,When abandoned kittens and his good conscience force second year Sorata Kanda to move into Suimei High School’s infamous Sakura Hall the satellite dorm and its eccentric misfit residents turn his life upside down. The decidedly average Sorata finds it difficult to fit in with the bizarre collection of dorm residents like Misaki an energetic animator Jin a playwright playboy Ryuunosuke a reclusive programmer and Chihiro the dorm manager art teacher and party girl. Sorata's friend Nanami a second year student and aspiring voice actress pushes him to find new owners for the many cats so that he can quickly move back into the regular dorms. However his desire to escape Sakura Hall wavers when the pet-like and infantile second year Mashiro Shiina a world-class artistic savant looking to become a mangaka transfers in during the spring trimester and quickly latches onto him. Supported by each other's quirks Sorata and Mashiro come out of their shells and trigger change in the lives of those around them. Based on the light novel series of the same name Sakurasou no Pet na Kanojo explores the fine threads connecting talent hard work romance and friendship with its ensemble cast.,Slice of Life;Comedy;Drama;Romance;School,2012-10-09,24,705020,68,268,8.27,https://cdn.myanimelist.net/images/anime/4/43643.jpg,https://myanimelist.net/anime/13759/Sakura-sou_no_Pet_na_Kanojo
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,Tekkadan has now become a direct affiliate of Teiwaz after procuring a new trade agreement with Arbrau. With its newfound funds and prestige Tekkadan finds both its list of allies and enemies growing. Meanwhile the flames of the Gjallarhorn power struggle continue to rage in full force. As a part of her efforts to make Mars financially independent from Earth Kudelia Aina Bernstein founds the Admoss Company and enlists Tekkadan as her business partner. The stakes are getting higher as the Tekkadan family continues to grow. Will Orga Mikazuki and the rest of the Tekkadan faction be able to keep up or will Kudelia's dream of Martian independence die out?,Action;Drama;Mecha;Sci-Fi;Space,2016-10-02,25,75068,1428,266,8.27,https://cdn.myanimelist.net/images/anime/6/80899.jpg,https://myanimelist.net/anime/33051/Mobile_Suit_Gundam__Iron-Blooded_Orphans_2nd_Season
585,Mimi wo Sumaseba,Shizuku Tsukishima is an energetic 14-year-old girl who enjoys reading and writing poetry in her free time. Glancing at the checkout cards of her books one evening she notices that her library books are frequently checked out by a boy named Seiji Amasawa. Curiosity strikes Shizuku and she decides to search for the boy who shares her love for literature. Meeting a peculiar cat on the train Shizuku follows the animal and is eventually led to a quaint antique shop where she learns about a cat statuette known as The Baron. Taking an interest in the shop she surprisingly finds Seiji and the two quickly befriend one another. Shizuku learns while acquainting herself with Seiji that he has a dream that he would like to fulfill causing her dismay as she remains uncertain of her future and has yet to recognize her talents. However as her relationship with Seiji grows Shizuku becomes determined to work toward a goal. Guided by the whispers of her heart and inspiration from The Baron she resolves to carve out her own potential and dreams.,Drama;Romance;Shoujo;Slice of Life,1995-07-15,1,164088,673,265,8.27,https://cdn.myanimelist.net/images/anime/8/75921.jpg,https://myanimelist.net/anime/585/Mimi_wo_Sumaseba
813,Dragon Ball Z,Five years after winning the World Martial Arts tournament Gokuu is now living a peaceful life with his wife and son. This changes however with the arrival of a mysterious enemy named Raditz who presents himself as Gokuu's long-lost brother. He reveals that Gokuu is a warrior from the once powerful but now virtually extinct Saiyan race whose homeworld was completely annihilated. When he was sent to Earth as a baby Gokuu's sole purpose was to conquer and destroy the planet but after suffering amnesia from a head injury his violent and savage nature changed and instead was raised as a kind and well-mannered boy now fighting to protect others. With his failed attempt at forcibly recruiting Gokuu as an ally Raditz warns Gokuu's friends of a new threat that's rapidly approaching Earth—one that could plunge Earth into an intergalactic conflict and cause the heavens themselves to shake. A war will be fought over the seven mystical dragon balls and only the strongest will survive in Dragon Ball Z .,Action;Adventure;Comedy;Fantasy;Martial Arts;Shounen;Super Power,1989-04-26,291,683356,73,262,8.27,https://cdn.myanimelist.net/images/anime/6/20936.jpg,https://myanimelist.net/anime/813/Dragon_Ball_Z
6,Trigun,Vash the Stampede is the man with a $$60 000 000 000 bounty on his head. The reason: he's a merciless villain who lays waste to all those that oppose him and flattens entire cities for fun garnering him the title The Humanoid Typhoon. He leaves a trail of death and destruction wherever he goes and anyone can count themselves dead if they so much as make eye contact—or so the rumors say. In actuality Vash is a huge softie who claims to have never taken a life and avoids violence at all costs. With his crazy doughnut obsession and buffoonish attitude in tow Vash traverses the wasteland of the planet Gunsmoke all the while followed by two insurance agents Meryl Stryfe and Milly Thompson who attempt to minimize his impact on the public. But soon their misadventures evolve into life-or-death situations as a group of legendary assassins are summoned to bring about suffering to the trio. Vash's agonizing past will be unraveled and his morality and principles pushed to the breaking point.,Action;Sci-Fi;Adventure;Comedy;Drama;Shounen,1998-04-01,26,460146,158,256,8.28,https://cdn.myanimelist.net/images/anime/7/20310.jpg,https://myanimelist.net/anime/6/Trigun
2236,Toki wo Kakeru Shoujo,Makoto Konno is in her last year of high school but is having a hard time deciding what to do with her future. In between enduring the pressure of her teachers and killing time with her best friends Makoto's life suddenly changes when she accidentally discovers that she is capable of literally leaping through time. Toki wo Kakeru Shoujo follows Makoto as she plays around with her newfound power. However she soon learns the hard way that every choice has a consequence and time is a lot more complicated than it may seem.,Adventure;Drama;Romance;Sci-Fi,2006-07-15,1,509087,130,255,8.28,https://cdn.myanimelist.net/images/anime/1/2432.jpg,https://myanimelist.net/anime/2236/Toki_wo_Kakeru_Shoujo
853,Ouran Koukou Host Club,Haruhi Fujioka is a bright scholarship candidate with no rank or title to speak of—a rare species at Ouran High School an elite academy for students of high pedigree. When she opens the door to Music Room #3 hoping to find a quiet place to study Haruhi unexpectedly stumbles upon the Host Club. Led by the princely Tamaki the club—whose other members include the Shadow King Kyouya the mischievous Hitachiin twins and the childlike Haninozuka Honey and his strong protector Mori—is where handsome boys with too much time on their hands entertain the girls in the academy. In a frantic attempt to remove herself from the hosts Haruhi ends up breaking a vase worth eight million yen and is forced into becoming the eccentric group's general errand boy to repay her enormous debt. However thanks to her convincingly masculine appearance her naturally genial disposition toward girls and fascinating commoner status she is soon promoted to full-time male host and plunged headlong into a glitzy whirlwind of elaborate cosplays rich food and exciting shenanigans that only the immensely wealthy Ouran Host Club can pull off.,Comedy;Harem;Romance;School;Shoujo,2006-04-05,26,641087,83,253,8.28,https://cdn.myanimelist.net/images/anime/2/71992.jpg,https://myanimelist.net/anime/853/Ouran_Koukou_Host_Club
